system:index,date,mean,.geo
1_1_2_0,2015-07-01T00:00:00,0.15276004374027252,"{""type"":""Point"",""coordinates"":[8.96667,44.06667]}"
1_1_2_1,2015-07-01T00:00:00,0.09991319477558136,"{""type"":""Point"",""coordinates"":[10.36667,43.36667]}"
1_2_0,2015-07-02T00:00:00,0.3031061887741089,"{""type"":""Point"",""coordinates"":[8.96667,44.06667]}"
1_2_1,2015-07-02T00:00:00,0.02640584111213684,"{""type"":""Point"",""coordinates"":[10.36667,43.36667]}"
2_0,2015-07-03T00:00:00,0.4384339451789856,"{""type"":""Point"",""coordinates"":[8.96667,44.06667]}"
2_1,2015-07-03T00:00:00,0.4384339451789856,"{""type"":""Point"",""coordinates"":[10.36667,43.36667]}"
