system:index,date,mean,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_18,2000-07-01T00:00:00,0.14053566753864288,"{""type"":""Point"",""coordinates"":[7.8,41.4167]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_19,2000-07-01T00:00:00,0.1726951152086258,"{""type"":""Point"",""coordinates"":[8.5,41.1667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20,2000-07-01T00:00:00,0.24136649072170258,"{""type"":""Point"",""coordinates"":[9.65,41.35]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_21,2000-07-01T00:00:00,0.30302560329437256,"{""type"":""Point"",""coordinates"":[11.0,41.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_22,2000-07-01T00:00:00,0.36871469020843506,"{""type"":""Point"",""coordinates"":[11.7,42.05]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,2000-07-02T00:00:00,0.11583170294761658,"{""type"":""Point"",""coordinates"":[18.6167,36.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,2000-07-02T00:00:00,0.18373729288578033,"{""type"":""Point"",""coordinates"":[22.0667,36.1833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2,2000-07-02T00:00:00,0.09991319477558136,"{""type"":""Point"",""coordinates"":[24.5333,34.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,2000-07-02T00:00:00,0.009641006588935852,"{""type"":""Point"",""coordinates"":[28.05,34.7333]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,2000-07-02T00:00:00,0.035030052065849304,"{""type"":""Point"",""coordinates"":[28.0,32.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,2000-07-02T00:00:00,0.06186990439891815,"{""type"":""Point"",""coordinates"":[26.0,32.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,2000-07-02T00:00:00,0.15109427273273468,"{""type"":""Point"",""coordinates"":[19.0,33.0]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2000-07-02T00:00:00,0.13013823330402374,"{""type"":""Point"",""coordinates"":[17.5,33.8833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,2000-07-02T00:00:00,0.11990202963352203,"{""type"":""Point"",""coordinates"":[14.2667,35.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,2000-07-02T00:00:00,0.035030052065849304,"{""type"":""Point"",""coordinates"":[11.9,37.2667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,2000-07-02T00:00:00,0.035030052065849304,"{""type"":""Point"",""coordinates"":[11.8667,37.2667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_11,2000-07-02T00:00:00,0.13013823330402374,"{""type"":""Point"",""coordinates"":[13.3333,39.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_12,2000-07-02T00:00:00,0.14053566753864288,"{""type"":""Point"",""coordinates"":[11.8333,39.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_13,2000-07-02T00:00:00,0.24136649072170258,"{""type"":""Point"",""coordinates"":[10.4167,38.5833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_21,2000-07-02T00:00:00,0.2063053399324417,"{""type"":""Point"",""coordinates"":[11.0,41.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_22,2000-07-02T00:00:00,0.2063053399324417,"{""type"":""Point"",""coordinates"":[11.7,42.05]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,2000-07-03T00:00:00,0.15109427273273468,"{""type"":""Point"",""coordinates"":[18.6167,36.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,2000-07-03T00:00:00,0.21783126890659332,"{""type"":""Point"",""coordinates"":[22.0667,36.1833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2,2000-07-03T00:00:00,0.07146133482456207,"{""type"":""Point"",""coordinates"":[24.5333,34.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,2000-07-03T00:00:00,0.14053566753864288,"{""type"":""Point"",""coordinates"":[28.05,34.7333]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,2000-07-03T00:00:00,0.1618141084909439,"{""type"":""Point"",""coordinates"":[28.0,32.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,2000-07-03T00:00:00,0.07585403323173523,"{""type"":""Point"",""coordinates"":[26.0,32.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,2000-07-03T00:00:00,0.2063053399324417,"{""type"":""Point"",""coordinates"":[19.0,33.0]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2000-07-03T00:00:00,0.1726951152086258,"{""type"":""Point"",""coordinates"":[17.5,33.8833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,2000-07-03T00:00:00,-0.07103975117206573,"{""type"":""Point"",""coordinates"":[14.2667,35.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_11,2000-07-03T00:00:00,0.21783126890659332,"{""type"":""Point"",""coordinates"":[13.3333,39.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_13,2000-07-03T00:00:00,0.2533758878707886,"{""type"":""Point"",""coordinates"":[10.4167,38.5833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_14,2000-07-03T00:00:00,0.6886168122291565,"{""type"":""Point"",""coordinates"":[8.8333,38.25]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20,2000-07-03T00:00:00,0.4674499034881592,"{""type"":""Point"",""coordinates"":[9.65,41.35]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_21,2000-07-03T00:00:00,0.30302560329437256,"{""type"":""Point"",""coordinates"":[11.0,41.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_22,2000-07-03T00:00:00,0.2684481143951416,"{""type"":""Point"",""coordinates"":[11.7,42.05]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,2000-07-04T00:00:00,0.10982702672481537,"{""type"":""Point"",""coordinates"":[18.6167,36.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,2000-07-04T00:00:00,0.2778783440589905,"{""type"":""Point"",""coordinates"":[22.0667,36.1833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2,2000-07-04T00:00:00,0.10982702672481537,"{""type"":""Point"",""coordinates"":[24.5333,34.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,2000-07-04T00:00:00,0.09991319477558136,"{""type"":""Point"",""coordinates"":[28.05,34.7333]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,2000-07-04T00:00:00,0.09991319477558136,"{""type"":""Point"",""coordinates"":[28.0,32.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,2000-07-04T00:00:00,0.10982702672481537,"{""type"":""Point"",""coordinates"":[26.0,32.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,2000-07-04T00:00:00,0.043815478682518005,"{""type"":""Point"",""coordinates"":[19.0,33.0]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2000-07-04T00:00:00,0.043815478682518005,"{""type"":""Point"",""coordinates"":[17.5,33.8833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,2000-07-04T00:00:00,0.035030052065849304,"{""type"":""Point"",""coordinates"":[14.2667,35.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,2000-07-04T00:00:00,0.2655465006828308,"{""type"":""Point"",""coordinates"":[11.9,37.2667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,2000-07-04T00:00:00,0.2655465006828308,"{""type"":""Point"",""coordinates"":[11.8667,37.2667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_11,2000-07-04T00:00:00,0.4674499034881592,"{""type"":""Point"",""coordinates"":[13.3333,39.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,2000-07-05T00:00:00,0.2063053399324417,"{""type"":""Point"",""coordinates"":[18.6167,36.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,2000-07-05T00:00:00,0.3823361396789551,"{""type"":""Point"",""coordinates"":[22.0667,36.1833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2,2000-07-05T00:00:00,0.1949407309293747,"{""type"":""Point"",""coordinates"":[24.5333,34.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,2000-07-05T00:00:00,0.13013823330402374,"{""type"":""Point"",""coordinates"":[28.05,34.7333]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,2000-07-05T00:00:00,0.1618141084909439,"{""type"":""Point"",""coordinates"":[28.0,32.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,2000-07-05T00:00:00,0.1726951152086258,"{""type"":""Point"",""coordinates"":[26.0,32.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,2000-07-05T00:00:00,0.09991319477558136,"{""type"":""Point"",""coordinates"":[19.0,33.0]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2000-07-05T00:00:00,0.1618141084909439,"{""type"":""Point"",""coordinates"":[17.5,33.8833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,2000-07-05T00:00:00,0.09991319477558136,"{""type"":""Point"",""coordinates"":[14.2667,35.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_12,2000-07-05T00:00:00,0.21783126890659332,"{""type"":""Point"",""coordinates"":[11.8333,39.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_13,2000-07-05T00:00:00,0.1618141084909439,"{""type"":""Point"",""coordinates"":[10.4167,38.5833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_21,2000-07-05T00:00:00,0.07113893330097198,"{""type"":""Point"",""coordinates"":[11.0,41.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,2000-07-06T00:00:00,0.18373729288578033,"{""type"":""Point"",""coordinates"":[18.6167,36.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,2000-07-06T00:00:00,0.2655465006828308,"{""type"":""Point"",""coordinates"":[22.0667,36.1833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2,2000-07-06T00:00:00,0.2966984808444977,"{""type"":""Point"",""coordinates"":[24.5333,34.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,2000-07-06T00:00:00,0.2655465006828308,"{""type"":""Point"",""coordinates"":[28.05,34.7333]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,2000-07-06T00:00:00,0.1726951152086258,"{""type"":""Point"",""coordinates"":[28.0,32.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,2000-07-06T00:00:00,0.19095107913017273,"{""type"":""Point"",""coordinates"":[26.0,32.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,2000-07-06T00:00:00,0.1726951152086258,"{""type"":""Point"",""coordinates"":[19.0,33.0]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2000-07-06T00:00:00,0.14053566753864288,"{""type"":""Point"",""coordinates"":[17.5,33.8833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_15,2000-07-06T00:00:00,0.22951824963092804,"{""type"":""Point"",""coordinates"":[7.25,38.3333]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,2000-07-07T00:00:00,0.11990202963352203,"{""type"":""Point"",""coordinates"":[22.0667,36.1833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2,2000-07-07T00:00:00,0.1949407309293747,"{""type"":""Point"",""coordinates"":[24.5333,34.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,2000-07-07T00:00:00,0.32249054312705994,"{""type"":""Point"",""coordinates"":[28.05,34.7333]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,2000-07-07T00:00:00,0.22959887981414795,"{""type"":""Point"",""coordinates"":[28.0,32.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,2000-07-07T00:00:00,0.2533758878707886,"{""type"":""Point"",""coordinates"":[26.0,32.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_13,2000-07-07T00:00:00,0.18373729288578033,"{""type"":""Point"",""coordinates"":[10.4167,38.5833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_14,2000-07-07T00:00:00,0.1949407309293747,"{""type"":""Point"",""coordinates"":[8.8333,38.25]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_15,2000-07-07T00:00:00,0.17471013963222504,"{""type"":""Point"",""coordinates"":[7.25,38.3333]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_16,2000-07-07T00:00:00,0.27219605445861816,"{""type"":""Point"",""coordinates"":[6.0833,39.4167]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_17,2000-07-07T00:00:00,0.2655465006828308,"{""type"":""Point"",""coordinates"":[6.25,40.85]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_19,2000-07-07T00:00:00,0.29238635301589966,"{""type"":""Point"",""coordinates"":[8.5,41.1667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,2000-07-08T00:00:00,0.13013823330402374,"{""type"":""Point"",""coordinates"":[28.05,34.7333]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,2000-07-08T00:00:00,0.13013823330402374,"{""type"":""Point"",""coordinates"":[28.0,32.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,2000-07-08T00:00:00,0.07113893330097198,"{""type"":""Point"",""coordinates"":[26.0,32.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,2000-07-08T00:00:00,0.1726951152086258,"{""type"":""Point"",""coordinates"":[14.2667,35.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,2000-07-08T00:00:00,0.31979039311408997,"{""type"":""Point"",""coordinates"":[11.9,37.2667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,2000-07-08T00:00:00,0.31979039311408997,"{""type"":""Point"",""coordinates"":[11.8667,37.2667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_11,2000-07-08T00:00:00,0.035030052065849304,"{""type"":""Point"",""coordinates"":[13.3333,39.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_12,2000-07-08T00:00:00,0.18373729288578033,"{""type"":""Point"",""coordinates"":[11.8333,39.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_13,2000-07-08T00:00:00,0.21783126890659332,"{""type"":""Point"",""coordinates"":[10.4167,38.5833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_14,2000-07-08T00:00:00,0.29166099429130554,"{""type"":""Point"",""coordinates"":[8.8333,38.25]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_15,2000-07-08T00:00:00,0.37266412377357483,"{""type"":""Point"",""coordinates"":[7.25,38.3333]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_16,2000-07-08T00:00:00,0.2983104884624481,"{""type"":""Point"",""coordinates"":[6.0833,39.4167]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_17,2000-07-08T00:00:00,0.17821620404720306,"{""type"":""Point"",""coordinates"":[6.25,40.85]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_18,2000-07-08T00:00:00,0.1511748880147934,"{""type"":""Point"",""coordinates"":[7.8,41.4167]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_19,2000-07-08T00:00:00,0.1674157828092575,"{""type"":""Point"",""coordinates"":[8.5,41.1667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20,2000-07-08T00:00:00,0.1674157828092575,"{""type"":""Point"",""coordinates"":[9.65,41.35]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_21,2000-07-08T00:00:00,0.1250201314687729,"{""type"":""Point"",""coordinates"":[11.0,41.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_22,2000-07-08T00:00:00,0.15109427273273468,"{""type"":""Point"",""coordinates"":[11.7,42.05]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,2000-07-09T00:00:00,0.2533758878707886,"{""type"":""Point"",""coordinates"":[18.6167,36.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2000-07-09T00:00:00,0.1949407309293747,"{""type"":""Point"",""coordinates"":[17.5,33.8833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,2000-07-09T00:00:00,0.2778783440589905,"{""type"":""Point"",""coordinates"":[14.2667,35.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,2000-07-09T00:00:00,0.21791179478168488,"{""type"":""Point"",""coordinates"":[11.9,37.2667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,2000-07-09T00:00:00,0.21791179478168488,"{""type"":""Point"",""coordinates"":[11.8667,37.2667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_11,2000-07-09T00:00:00,0.14742696285247803,"{""type"":""Point"",""coordinates"":[13.3333,39.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_12,2000-07-09T00:00:00,0.12598733603954315,"{""type"":""Point"",""coordinates"":[11.8333,39.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_13,2000-07-09T00:00:00,0.11014939844608307,"{""type"":""Point"",""coordinates"":[10.4167,38.5833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_14,2000-07-09T00:00:00,0.12518134713172913,"{""type"":""Point"",""coordinates"":[8.8333,38.25]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_15,2000-07-09T00:00:00,0.08056913316249847,"{""type"":""Point"",""coordinates"":[7.25,38.3333]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_16,2000-07-09T00:00:00,0.01794283092021942,"{""type"":""Point"",""coordinates"":[6.0833,39.4167]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_17,2000-07-09T00:00:00,0.07113893330097198,"{""type"":""Point"",""coordinates"":[6.25,40.85]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_18,2000-07-09T00:00:00,0.08129456639289856,"{""type"":""Point"",""coordinates"":[7.8,41.4167]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_19,2000-07-09T00:00:00,0.14182524383068085,"{""type"":""Point"",""coordinates"":[8.5,41.1667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_20,2000-07-09T00:00:00,0.1314278393983841,"{""type"":""Point"",""coordinates"":[9.65,41.35]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_21,2000-07-09T00:00:00,0.1511748880147934,"{""type"":""Point"",""coordinates"":[11.0,41.6667]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_22,2000-07-09T00:00:00,0.16189469397068024,"{""type"":""Point"",""coordinates"":[11.7,42.05]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,2000-07-10T00:00:00,0.21783126890659332,"{""type"":""Point"",""coordinates"":[18.6167,36.7833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,2000-07-10T00:00:00,0.21783126890659332,"{""type"":""Point"",""coordinates"":[19.0,33.0]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2000-07-10T00:00:00,0.30302560329437256,"{""type"":""Point"",""coordinates"":[17.5,33.8833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,2000-07-10T00:00:00,0.2778783440589905,"{""type"":""Point"",""coordinates"":[14.2667,35.0833]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_11,2000-07-10T00:00:00,0.1726951152086258,"{""type"":""Point"",""coordinates"":[13.3333,39.6667]}"
