system:index,date,mean,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,2012-08-11T00:00:00,0.45350611209869385,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,2012-08-11T00:00:00,0.31584101915359497,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2012-08-11T00:00:00,0.1618141084909439,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,2012-08-11T00:00:00,0.08056913316249847,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,2012-08-11T00:00:00,0.24753236770629883,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,2012-08-11T00:00:00,-0.043232694268226624,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,2012-08-12T00:00:00,0.08126769214868546,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,2012-08-12T00:00:00,0.4030906558036804,"{""type"":""Point"",""coordinates"":[-2.69442,35.90385]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,2012-08-12T00:00:00,0.36871469020843506,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2012-08-12T00:00:00,0.21783126890659332,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,2012-08-12T00:00:00,0.24136649072170258,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,2012-08-12T00:00:00,0.025949105620384216,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,2012-08-12T00:00:00,0.1949407309293747,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,2012-08-13T00:00:00,0.18373729288578033,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,2012-08-13T00:00:00,0.030408987775444984,"{""type"":""Point"",""coordinates"":[-4.0355,36.49738]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,2012-08-13T00:00:00,-0.022464722394943237,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,2012-08-13T00:00:00,0.18967492878437042,"{""type"":""Point"",""coordinates"":[-2.69442,35.90385]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2012-08-13T00:00:00,0.36871469020843506,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,2012-08-13T00:00:00,0.2063053399324417,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,2012-08-14T00:00:00,0.11990202963352203,"{""type"":""Point"",""coordinates"":[6.062930000000001,41.74537]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2,2012-08-14T00:00:00,0.13086365163326263,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,2012-08-14T00:00:00,0.06810297816991806,"{""type"":""Point"",""coordinates"":[-4.0355,36.49738]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,2012-08-14T00:00:00,0.28733542561531067,"{""type"":""Point"",""coordinates"":[-2.69442,35.90385]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,2012-08-14T00:00:00,0.10192818939685822,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2012-08-14T00:00:00,0.30302560329437256,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,2012-08-14T00:00:00,0.22951824963092804,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,2012-08-14T00:00:00,0.2903713583946228,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,2012-08-15T00:00:00,0.06186990439891815,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,2012-08-15T00:00:00,0.1621364802122116,"{""type"":""Point"",""coordinates"":[6.062930000000001,41.74537]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2,2012-08-15T00:00:00,0.20901893079280853,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,2012-08-15T00:00:00,0.21783126890659332,"{""type"":""Point"",""coordinates"":[-4.0355,36.49738]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,2012-08-15T00:00:00,0.1949407309293747,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,2012-08-15T00:00:00,0.24136649072170258,"{""type"":""Point"",""coordinates"":[-2.69442,35.90385]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,2012-08-15T00:00:00,0.32887139916419983,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2012-08-15T00:00:00,0.13013823330402374,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,2012-08-15T00:00:00,0.1456940770149231,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,2012-08-15T00:00:00,0.1726951152086258,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,2012-08-15T00:00:00,0.1949407309293747,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,2012-08-16T00:00:00,0.10982702672481537,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_2,2012-08-16T00:00:00,0.06689398735761642,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_3,2012-08-16T00:00:00,0.3288176655769348,"{""type"":""Point"",""coordinates"":[-4.0355,36.49738]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,2012-08-16T00:00:00,0.09552048146724701,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_5,2012-08-16T00:00:00,0.35525447130203247,"{""type"":""Point"",""coordinates"":[-2.69442,35.90385]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_6,2012-08-16T00:00:00,0.4458087980747223,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_7,2012-08-16T00:00:00,0.3288176655769348,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_8,2012-08-16T00:00:00,0.1726951152086258,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_9,2012-08-16T00:00:00,0.09991319477558136,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_10,2012-08-16T00:00:00,0.0901605635881424,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0,2012-08-17T00:00:00,0.11990202963352203,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_1,2012-08-17T00:00:00,0.04483640566468239,"{""type"":""Point"",""coordinates"":[6.062930000000001,41.74537]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_2,2012-08-17T00:00:00,0.3075123429298401,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_3,2012-08-17T00:00:00,0.2903713583946228,"{""type"":""Point"",""coordinates"":[-4.0355,36.49738]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_4,2012-08-17T00:00:00,0.2903713583946228,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_5,2012-08-17T00:00:00,0.36871469020843506,"{""type"":""Point"",""coordinates"":[-2.69442,35.90385]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_6,2012-08-17T00:00:00,0.282365083694458,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_7,2012-08-17T00:00:00,0.1730175018310547,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_8,2012-08-17T00:00:00,0.11990202963352203,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_9,2012-08-17T00:00:00,0.043815478682518005,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_10,2012-08-17T00:00:00,0.18373729288578033,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_1_1_1_1_1_1_1_1_1_1_2_0,2012-08-18T00:00:00,0.11052552610635757,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
1_1_1_1_1_1_1_1_1_1_1_2_1,2012-08-18T00:00:00,0.15179280936717987,"{""type"":""Point"",""coordinates"":[6.062930000000001,41.74537]}"
1_1_1_1_1_1_1_1_1_1_1_2_6,2012-08-18T00:00:00,0.3919544219970703,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_1_1_1_1_1_1_1_1_1_1_2_7,2012-08-18T00:00:00,0.07476593554019928,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_1_1_1_1_1_1_1_2_8,2012-08-18T00:00:00,0.13381898403167725,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
1_1_1_1_1_1_1_1_1_1_1_2_9,2012-08-18T00:00:00,0.1726951152086258,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_1_1_1_1_1_1_1_2_10,2012-08-18T00:00:00,0.2878190279006958,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_1_1_1_1_1_1_1_1_1_2_0,2012-08-19T00:00:00,0.025801341980695724,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
1_1_1_1_1_1_1_1_1_1_2_1,2012-08-19T00:00:00,-0.01506294310092926,"{""type"":""Point"",""coordinates"":[6.062930000000001,41.74537]}"
1_1_1_1_1_1_1_1_1_1_2_2,2012-08-19T00:00:00,0.35525447130203247,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
1_1_1_1_1_1_1_1_1_1_2_4,2012-08-19T00:00:00,0.4100625514984131,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_1_1_1_1_1_1_1_1_1_2_6,2012-08-19T00:00:00,0.06186990439891815,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_1_1_1_1_1_1_1_1_1_2_7,2012-08-19T00:00:00,0.029428351670503616,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_1_1_1_1_1_1_2_8,2012-08-19T00:00:00,0.10180728137493134,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
1_1_1_1_1_1_1_1_1_1_2_9,2012-08-19T00:00:00,0.2501250207424164,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_1_1_1_1_1_1_2_10,2012-08-19T00:00:00,0.19883643090724945,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_1_1_1_1_1_1_1_1_2_0,2012-08-20T00:00:00,8.018563385121524E-4,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
1_1_1_1_1_1_1_1_1_2_1,2012-08-20T00:00:00,0.2655465006828308,"{""type"":""Point"",""coordinates"":[6.062930000000001,41.74537]}"
1_1_1_1_1_1_1_1_1_2_3,2012-08-20T00:00:00,0.465958833694458,"{""type"":""Point"",""coordinates"":[-4.0355,36.49738]}"
1_1_1_1_1_1_1_1_1_2_4,2012-08-20T00:00:00,0.35525447130203247,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_1_1_1_1_1_1_1_1_2_5,2012-08-20T00:00:00,0.4674499034881592,"{""type"":""Point"",""coordinates"":[-2.69442,35.90385]}"
1_1_1_1_1_1_1_1_1_2_7,2012-08-20T00:00:00,-0.006479039788246155,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_1_1_1_1_1_2_8,2012-08-20T00:00:00,0.10444693267345428,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
1_1_1_1_1_1_1_1_1_2_9,2012-08-20T00:00:00,0.2090861052274704,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_1_1_1_1_1_2_10,2012-08-20T00:00:00,0.09205467998981476,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_1_1_1_1_1_1_1_2_2,2012-08-21T00:00:00,0.2778783440589905,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
1_1_1_1_1_1_1_1_2_3,2012-08-21T00:00:00,0.4449087083339691,"{""type"":""Point"",""coordinates"":[-4.0355,36.49738]}"
1_1_1_1_1_1_1_1_2_4,2012-08-21T00:00:00,0.3614405393600464,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_1_1_1_1_1_1_1_2_5,2012-08-21T00:00:00,0.29137882590293884,"{""type"":""Point"",""coordinates"":[-2.69442,35.90385]}"
1_1_1_1_1_1_1_1_2_9,2012-08-21T00:00:00,0.15498994290828705,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_1_1_1_1_2_10,2012-08-21T00:00:00,-0.029450058937072754,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_1_1_1_1_1_1_2_1,2012-08-22T00:00:00,0.3288176655769348,"{""type"":""Point"",""coordinates"":[6.062930000000001,41.74537]}"
1_1_1_1_1_1_1_2_2,2012-08-22T00:00:00,0.18160146474838257,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
1_1_1_1_1_1_1_2_3,2012-08-22T00:00:00,0.37497469782829285,"{""type"":""Point"",""coordinates"":[-4.0355,36.49738]}"
1_1_1_1_1_1_1_2_4,2012-08-22T00:00:00,-0.06116623431444168,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_1_1_1_1_1_1_2_5,2012-08-22T00:00:00,0.43496808409690857,"{""type"":""Point"",""coordinates"":[-2.69442,35.90385]}"
1_1_1_1_1_1_1_2_6,2012-08-22T00:00:00,0.2655465006828308,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_1_1_1_1_1_1_2_7,2012-08-22T00:00:00,0.1726951152086258,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_1_1_1_2_9,2012-08-22T00:00:00,0.0015003830194473267,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_1_1_2_0,2012-08-23T00:00:00,0.1618141084909439,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
1_1_1_1_1_1_2_1,2012-08-23T00:00:00,0.16822178661823273,"{""type"":""Point"",""coordinates"":[6.062930000000001,41.74537]}"
1_1_1_1_1_1_2_2,2012-08-23T00:00:00,0.21820734441280365,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
1_1_1_1_1_1_2_3,2012-08-23T00:00:00,-0.047303006052970886,"{""type"":""Point"",""coordinates"":[-4.0355,36.49738]}"
1_1_1_1_1_1_2_5,2012-08-23T00:00:00,-0.002489328384399414,"{""type"":""Point"",""coordinates"":[-2.69442,35.90385]}"
1_1_1_1_1_1_2_6,2012-08-23T00:00:00,0.16310368478298187,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_1_1_1_1_1_2_7,2012-08-23T00:00:00,0.10192818939685822,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_1_1_2_8,2012-08-23T00:00:00,0.21783126890659332,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
1_1_1_1_1_1_2_10,2012-08-23T00:00:00,0.2063053399324417,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_1_1_1_1_2_0,2012-08-24T00:00:00,0.1647157222032547,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
1_1_1_1_1_2_1,2012-08-24T00:00:00,0.11184200644493103,"{""type"":""Point"",""coordinates"":[6.062930000000001,41.74537]}"
1_1_1_1_1_2_2,2012-08-24T00:00:00,0.2968596816062927,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
1_1_1_1_1_2_3,2012-08-24T00:00:00,0.1726951152086258,"{""type"":""Point"",""coordinates"":[-4.0355,36.49738]}"
1_1_1_1_1_2_4,2012-08-24T00:00:00,0.10982702672481537,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_1_1_1_1_2_5,2012-08-24T00:00:00,-0.014297246932983398,"{""type"":""Point"",""coordinates"":[-2.69442,35.90385]}"
1_1_1_1_1_2_7,2012-08-24T00:00:00,0.2191208004951477,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_1_2_8,2012-08-24T00:00:00,0.13021884858608246,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
1_1_1_1_1_2_9,2012-08-24T00:00:00,0.12598733603954315,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_1_2_10,2012-08-24T00:00:00,0.17063984274864197,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_1_1_1_2_1,2012-08-25T00:00:00,0.2063053399324417,"{""type"":""Point"",""coordinates"":[6.062930000000001,41.74537]}"
1_1_1_1_2_2,2012-08-25T00:00:00,0.1674157828092575,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
1_1_1_1_2_3,2012-08-25T00:00:00,0.07315393537282944,"{""type"":""Point"",""coordinates"":[-4.0355,36.49738]}"
1_1_1_1_2_4,2012-08-25T00:00:00,0.04828879237174988,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_1_1_1_2_5,2012-08-25T00:00:00,0.1618141084909439,"{""type"":""Point"",""coordinates"":[-2.69442,35.90385]}"
1_1_1_1_2_6,2012-08-25T00:00:00,0.10503129661083221,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_1_1_1_2_7,2012-08-25T00:00:00,0.18373729288578033,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_1_1_2_9,2012-08-25T00:00:00,0.15141667425632477,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_1_1_2_10,2012-08-25T00:00:00,0.14742696285247803,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_1_1_2_0,2012-08-26T00:00:00,0.10982702672481537,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
1_1_1_2_1,2012-08-26T00:00:00,0.09503687918186188,"{""type"":""Point"",""coordinates"":[6.062930000000001,41.74537]}"
1_1_1_2_2,2012-08-26T00:00:00,0.09145016968250275,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
1_1_1_2_3,2012-08-26T00:00:00,0.04877238720655441,"{""type"":""Point"",""coordinates"":[-4.0355,36.49738]}"
1_1_1_2_4,2012-08-26T00:00:00,0.07113893330097198,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_1_1_2_5,2012-08-26T00:00:00,0.06650441884994507,"{""type"":""Point"",""coordinates"":[-2.69442,35.90385]}"
1_1_1_2_6,2012-08-26T00:00:00,0.13021884858608246,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_1_1_2_7,2012-08-26T00:00:00,0.1462985724210739,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_2_0,2012-08-27T00:00:00,0.05346062406897545,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
1_1_2_1,2012-08-27T00:00:00,-0.02358640357851982,"{""type"":""Point"",""coordinates"":[6.062930000000001,41.74537]}"
1_1_2_2,2012-08-27T00:00:00,0.053084492683410645,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
1_1_2_6,2012-08-27T00:00:00,-0.01351139135658741,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_1_2_7,2012-08-27T00:00:00,0.047200676053762436,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_1_2_8,2012-08-27T00:00:00,0.1148645281791687,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
1_1_2_9,2012-08-27T00:00:00,0.11990202963352203,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_1_2_10,2012-08-27T00:00:00,0.1726951152086258,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
1_2_0,2012-08-28T00:00:00,0.014053869992494583,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
1_2_1,2012-08-28T00:00:00,0.22519271075725555,"{""type"":""Point"",""coordinates"":[6.062930000000001,41.74537]}"
1_2_2,2012-08-28T00:00:00,0.1949407309293747,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
1_2_4,2012-08-28T00:00:00,0.09991319477558136,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
1_2_6,2012-08-28T00:00:00,0.03578232228755951,"{""type"":""Point"",""coordinates"":[5.667330000000001,38.65637]}"
1_2_7,2012-08-28T00:00:00,-0.0393235869705677,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
1_2_8,2012-08-28T00:00:00,0.03363970294594765,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
1_2_9,2012-08-28T00:00:00,0.15109427273273468,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
1_2_10,2012-08-28T00:00:00,0.0669880211353302,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
2_0,2012-08-29T00:00:00,0.03156425803899765,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
2_3,2012-08-29T00:00:00,0.0901605635881424,"{""type"":""Point"",""coordinates"":[-4.0355,36.49738]}"
2_4,2012-08-29T00:00:00,0.055321142077445984,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
2_7,2012-08-29T00:00:00,0.0012182928621768951,"{""type"":""Point"",""coordinates"":[8.65953,38.2298]}"
2_8,2012-08-29T00:00:00,-0.029288874939084053,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
2_9,2012-08-29T00:00:00,0.09755563735961914,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
2_10,2012-08-29T00:00:00,0.007585696876049042,"{""type"":""Point"",""coordinates"":[12.77163,39.1357]}"
