system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
1_1_1_1_1_1_2_0,0.007512000855058432,0.0071580009534955025,0.006622001063078642,0.005384000949561596,0.002146000973880291,0.0016020010225474834,0.0013140010414645076,7.800100138410926E-5,1.2000100105069578E-4,1.0600100358715281E-4,0.12118399888277054,2003-06-05T00:55:05,0.0049299998208880424,39.039939880371094,22.30500030517578,"{""type"":""Point"",""coordinates"":[11.841,37.3272]}"
