system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
2_0,0.00963200069963932,0.008800000883638859,0.0077960011549293995,0.005980000831186771,0.0020580010022968054,0.0013840009924024343,0.001116001047194004,-1.279989955946803E-4,1.6001000403775834E-5,8.001000423973892E-6,0.07758600264787674,2003-08-10T00:45:06,0.0,26.8748779296875,28.56999969482422,"{""type"":""Point"",""coordinates"":[17.9171,35.9005]}"
