system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,.geo
1_2_0,0.008992001414299011,0.008314001373946667,0.00745000084862113,0.006000000983476639,0.0022960009519010782,0.0017220010049641132,0.0014280009781941772,7.400100002996624E-5,7.400100002996624E-5,6.80009979987517E-5,0.09851899743080139,2003-08-12T00:35:06,0.006405999884009361,35.94989013671875,"{""type"":""Point"",""coordinates"":[19.0006,39.9999]}"
