system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
2_0,0.009596001356840134,0.008448000997304916,0.007760000880807638,0.006286000832915306,0.0028000010643154383,0.0020180009305477142,0.0016360010486096144,1.0001000191550702E-5,1.5000099665485322E-4,1.1000099766533822E-4,0.10876400023698807,2003-08-27T00:00:06,0.0,42.51992416381836,27.55500030517578,"{""type"":""Point"",""coordinates"":[10.3,41.8834]}"
