system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
1_2_0,0.006914000958204269,0.006552000995725393,0.006208001170307398,0.0050760009326040745,0.0020240009762346745,0.0014640010194852948,0.0011700009927153587,-1.3599899830296636E-4,-5.399899964686483E-5,-4.399899989948608E-5,0.13782499730587006,2003-08-14T00:30:06,41.388187408447266,29.404998779296875,"{""type"":""Point"",""coordinates"":[15.2666,37.6167]}"
