system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
2_0,0.009906001389026642,0.008654001168906689,0.007554001174867153,0.005878000985831022,0.0020820009522140026,0.0015860010171309114,0.0013260010164231062,1.0600100358715281E-4,1.260010030819103E-4,1.3000100443605334E-4,0.08627299964427948,2003-10-11T00:35:05,0.02839599922299385,31.599895477294922,24.549999237060547,"{""type"":""Point"",""coordinates"":[24.3327,34.3165]}"
