system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
1_1_2_0,0.006300000939518213,0.006362000945955515,0.0059280009008944035,0.005116000771522522,0.00273600104264915,0.0021740009542554617,0.0017820009961724281,3.3000099938362837E-4,2.600009902380407E-4,2.3600099666509777E-4,0.1870349943637848,2009-06-07T00:55:07,61.333335876464844,19.46500015258789,"{""type"":""Point"",""coordinates"":[8.94111,43.38333]}"
