system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
2_0,0.007554001174867153,0.007392000872641802,0.006458001211285591,0.005294001195579767,0.0021220010239630938,0.0015740010421723127,0.0013000010512769222,3.0000999686308205E-5,1.0600100358715281E-4,1.1600099969655275E-4,0.11363600194454193,2009-06-11T00:35:08,37.09990310668945,22.739999771118164,"{""type"":""Point"",""coordinates"":[7.21667,40.32778]}"
