system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
1_1_1_2_0,0.011604000814259052,0.010552001185715199,0.00891800131648779,0.0071060010232031345,0.0027520009316504,0.0020580010022968054,0.0017120010452345014,2.540010027587414E-4,1.6800100274849683E-4,1.620010007172823E-4,0.06828799843788147,2009-06-26T00:00:08,34.628414154052734,24.674999237060547,"{""type"":""Point"",""coordinates"":[18.16861,37.6]}"
