system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
1_2_0,0.004796001128852367,0.005730000790208578,0.005192000884562731,0.004230001010000706,0.0013120010262355208,8.740010089240968E-4,6.600010092370212E-4,-2.219989983132109E-4,-9.199899795930833E-5,-9.199899795930833E-5,0.12983199954032898,2009-06-15T00:15:07,27.099950790405273,21.739999771118164,"{""type"":""Point"",""coordinates"":[10.39028,41.45]}"
