"cruise","station","type","mon/day/yr","time","longitude (?E)","latitude (?N)","Depth (m)","DGM (pg/L)","Total Hg (ng/L)","MeHg (pg/L)","%DGM","%MeHg"
"Urania2009","4","B","06.27.2009","8:30:00","21.98111","34.76667","3100","43.4","","","",""
"Urania2009","5","B","06.26.2009","10:00:00","17.97694","34.73750","0","25.6","","","",""
"Urania2009","5","B","06.26.2009","10:00:00","17.97694","34.73750","20","50.5","","","",""
"Urania2009","5","B","06.26.2009","10:00:00","17.97694","34.73750","100","43.8","","","",""
"Urania2009","5","B","06.26.2009","10:00:00","17.97694","34.73750","250","47.1","","","",""
"Urania2009","5","B","06.26.2009","10:00:00","17.97694","34.73750","500","55.4","","","",""
"Urania2009","5","B","06.26.2009","10:00:00","17.97694","34.73750","1000","45.5","","","",""
"Urania2009","5","B","06.26.2009","10:00:00","17.97694","34.73750","1500","53.8","","","",""
"Urania2009","5","B","06.26.2009","10:00:00","17.97694","34.73750","2000","55.4","","","",""
"Urania2009","5","B","06.26.2009","10:00:00","17.97694","34.73750","3000","47.1","","","",""
"Urania2009","5","B","06.26.2009","10:00:00","17.97694","34.73750","3500","80.2","","","",""
"Urania2009","6","B","06.25.2009","5:30:00","14.66139","36.30806","0","24.2","","","",""
"Urania2009","6","B","06.25.2009","5:30:00","14.66139","36.30806","30","32.4","","","",""
"Urania2009","6","B","06.25.2009","5:30:00","14.66139","36.30806","80","26.5","","","",""
"Urania2009","6","B","06.25.2009","5:30:00","14.66139","36.30806","100","40.7","","","",""
"Urania2009","6","B","06.25.2009","5:30:00","14.66139","36.30806","130","52.5","","","",""
"Urania2009","7","B","06.24.2009","7:00:00","11.54472","37.85000","0","32.6","","","",""
"Urania2009","7","B","06.24.2009","7:00:00","11.54472","37.85000","40","52.9","","","",""
"Urania2009","7","B","06.24.2009","7:00:00","11.54472","37.85000","80","73.2","","","",""
"Urania2009","7","B","06.24.2009","7:00:00","11.54472","37.85000","120","71.8","","","",""
"Urania2009","7","B","06.24.2009","7:00:00","11.54472","37.85000","250","83.4","","","",""
"Urania2009","7","B","06.24.2009","7:00:00","11.54472","37.85000","448","105.1","","","",""
"Urania2009","8","B","06.20.2009","17:30:00","13.30556","39.22361","0","19.4","","","",""
"Urania2009","8","B","06.20.2009","17:30:00","13.30556","39.22361","250","83.7","","","",""
"Urania2009","8","B","06.20.2009","17:30:00","13.30556","39.22361","500","99.8","","","",""
"Urania2009","8","B","06.20.2009","17:30:00","13.30556","39.22361","1000","89.1","","","",""
"Urania2009","8","B","06.20.2009","17:30:00","13.30556","39.22361","1500","114.5","","","",""
"Urania2009","8","B","06.20.2009","17:30:00","13.30556","39.22361","2000","103.8","","","",""
"Urania2009","8","B","06.20.2009","17:30:00","13.30556","39.22361","2500","83.7","","","",""
"Urania2009","8","B","06.20.2009","17:30:00","13.30556","39.22361","3000","110.5","","","",""
"Urania2009","8","B","06.20.2009","17:30:00","13.30556","39.22361","3553","105.2","","","",""
"Urania2009","9","B","06.14.2009","8:30:00","10.77889","38.84000","0","16.2","","","",""
"Urania2009","9","B","06.14.2009","8:30:00","10.77889","38.84000","25","29.4","","","",""
"Urania2009","9","B","06.14.2009","8:30:00","10.77889","38.84000","65","42.7","","","",""
"Urania2009","9","B","06.14.2009","8:30:00","10.77889","38.84000","100","44.1","","","",""
"Urania2009","9","B","06.14.2009","8:30:00","10.77889","38.84000","250","22.1","","","",""
"Urania2009","9","B","06.14.2009","8:30:00","10.77889","38.84000","500","22.1","","","",""
"Urania2009","9","B","06.14.2009","8:30:00","10.77889","38.84000","1000","47.1","","","",""
"Urania2009","9","B","06.14.2009","8:30:00","10.77889","38.84000","1500","69.2","","","",""
"Urania2009","9","B","06.14.2009","8:30:00","10.77889","38.84000","2000","76.5","","","",""
"Urania2009","9","B","06.14.2009","8:30:00","10.77889","38.84000","2480","83.9","","","",""
"Urania2009","10","B","06.13.2009","6:00:00","9.00028","38.30028","0","12.3","","","",""
"Urania2009","10","B","06.13.2009","6:00:00","9.00028","38.30028","35","12.3","","","",""
"Urania2009","10","B","06.13.2009","6:00:00","9.00028","38.30028","80","126","","","",""
"Urania2009","10","B","06.13.2009","6:00:00","9.00028","38.30028","250","113.6","","","",""
"Urania2009","10","B","06.13.2009","6:00:00","9.00028","38.30028","500","32.1","","","",""
"Urania2009","10","B","06.13.2009","6:00:00","9.00028","38.30028","750","32.1","","","",""
"Urania2009","10","B","06.13.2009","6:00:00","9.00028","38.30028","1000","66.7","","","",""
"Urania2009","10","B","06.13.2009","6:00:00","9.00028","38.30028","1050","98.8","","","",""
"Urania2009","11","B","6/12/2009","7:30:00","6.63361","39.15028","0","23.6","","","",""
"Urania2009","11","B","6/12/2009","7:30:00","6.63361","39.15028","25","16.4","","","",""
"Urania2009","11","B","6/12/2009","7:30:00","6.63361","39.15028","45","41.8","","","",""
"Urania2009","11","B","6/12/2009","7:30:00","6.63361","39.15028","100","54.5","","","",""
"Urania2009","11","B","6/12/2009","7:30:00","6.63361","39.15028","250","119.9","","","",""
"Urania2009","11","B","6/12/2009","7:30:00","6.63361","39.15028","500","103.6","","","",""
"Urania2009","11","B","6/12/2009","7:30:00","6.63361","39.15028","1000","125.4","","","",""
"Urania2009","11","B","6/12/2009","7:30:00","6.63361","39.15028","1500","92.7","","","",""
"Urania2009","11","B","6/12/2009","7:30:00","6.63361","39.15028","2000","81.8","","","",""
"Urania2009","11","B","6/12/2009","7:30:00","6.63361","39.15028","2848","41.8","","","",""
"Urania2009","12","B","6/11/2009","7:00:00","7.21667","40.32778","0","74.5","","","",""
"Urania2009","12","B","6/11/2009","7:00:00","7.21667","40.32778","30","94.9","","","",""
"Urania2009","12","B","6/11/2009","7:00:00","7.21667","40.32778","50","36.1","","","",""
"Urania2009","12","B","6/11/2009","7:00:00","7.21667","40.32778","100","106.2","","","",""
"Urania2009","12","B","6/11/2009","7:00:00","7.21667","40.32778","250","101.6","","","",""
"Urania2009","12","B","6/11/2009","7:00:00","7.21667","40.32778","500","","","","",""
"Urania2009","12","B","6/11/2009","7:00:00","7.21667","40.32778","1000","83.6","","","",""
"Urania2009","12","B","6/11/2009","7:00:00","7.21667","40.32778","1500","192","","","",""
"Urania2009","12","B","6/11/2009","7:00:00","7.21667","40.32778","2000","92.6","","","",""
"Urania2009","12","B","6/11/2009","7:00:00","7.21667","40.32778","2838","88.1","","","",""
"Urania2009","13","B","6/10/2009","7:00:00","5.73333","41.50000","0","129.2","","","",""
"Urania2009","13","B","6/10/2009","7:00:00","5.73333","41.50000","25","71.5","","","",""
"Urania2009","13","B","6/10/2009","7:00:00","5.73333","41.50000","45","89.7","","","",""
"Urania2009","13","B","6/10/2009","7:00:00","5.73333","41.50000","100","104.9","","","",""
"Urania2009","13","B","6/10/2009","7:00:00","5.73333","41.50000","250","111","","","",""
"Urania2009","13","B","6/10/2009","7:00:00","5.73333","41.50000","500","74.5","","","",""
"Urania2009","13","B","6/10/2009","7:00:00","5.73333","41.50000","1000","158.1","","","",""
"Urania2009","13","B","6/10/2009","7:00:00","5.73333","41.50000","1500","144.4","","","",""
"Urania2009","13","B","6/10/2009","7:00:00","5.73333","41.50000","2000","77.5","","","",""
"Urania2009","13","B","6/10/2009","7:00:00","5.73333","41.50000","2553","193.1","","","",""
"Urania2009","14","B","6/9/2009","8:00:00","7.67306","42.30000","0","","","","",""
"Urania2009","14","B","6/9/2009","8:00:00","7.67306","42.30000","25","","","","",""
"Urania2009","14","B","6/9/2009","8:00:00","7.67306","42.30000","50","269.3","","","",""
"Urania2009","14","B","6/9/2009","8:00:00","7.67306","42.30000","100","123","","","",""
"Urania2009","14","B","6/9/2009","8:00:00","7.67306","42.30000","250","166.5","","","",""
"Urania2009","14","B","6/9/2009","8:00:00","7.67306","42.30000","500","101.2","","","",""
"Urania2009","14","B","6/9/2009","8:00:00","7.67306","42.30000","1000","48.3","","","",""
"Urania2009","14","B","6/9/2009","8:00:00","7.67306","42.30000","1500","121.4","","","",""
"Urania2009","14","B","6/9/2009","8:00:00","7.67306","42.30000","2000","85.6","","","",""
"Urania2009","14","B","6/9/2009","8:00:00","7.67306","42.30000","2754","82.5","","","",""
"Urania2009","15","B","6/8/2009","15:00:00","8.94111","43.38333","0","64.7","","","",""
"Urania2009","15","B","6/8/2009","15:00:00","8.94111","43.38333","25","122.2","","","",""
"Urania2009","15","B","6/8/2009","15:00:00","8.94111","43.38333","50","64.7","","","",""
"Urania2009","15","B","6/8/2009","15:00:00","8.94111","43.38333","100","74.3","","","",""
"Urania2009","15","B","6/8/2009","15:00:00","8.94111","43.38333","250","79.1","","","",""
"Urania2009","15","B","6/8/2009","15:00:00","8.94111","43.38333","500","100.7","","","",""
"Urania2009","15","B","6/8/2009","15:00:00","8.94111","43.38333","1000","93.5","","","",""
"Urania2009","15","B","6/8/2009","15:00:00","8.94111","43.38333","1500","88.7","","","",""
"Urania2009","15","B","6/8/2009","15:00:00","8.94111","43.38333","2000","86.3","","","",""
"Urania2009","15","B","6/8/2009","15:00:00","8.94111","43.38333","2110","88.7","","","",""
"Urania2009","16","B","6/8/2009","3:50:00","9.76056","42.85000","0","27.1","","","",""
"Urania2009","16","B","6/8/2009","3:50:00","9.76056","42.85000","50","39.6","","","",""
"Urania2009","16","B","6/8/2009","3:50:00","9.76056","42.85000","100","56.2","","","",""
"Urania2009","16","B","6/8/2009","3:50:00","9.76056","42.85000","200","64.6","","","",""
"Urania2009","16","B","6/8/2009","3:50:00","9.76056","42.85000","300","56.2","","","",""
"Urania2009","16","B","6/8/2009","3:50:00","9.76056","42.85000","400","89.5","","","",""
"Urania2009","16","B","6/8/2009","3:50:00","9.76056","42.85000","452","102","","","",""
"Urania2009","17","B","06.16.2009","6:30:00","10.39028","41.45000","0","8.8","","","",""
"Urania2009","17","B","06.16.2009","6:30:00","10.39028","41.45000","35","13.3","","","",""
"Urania2009","17","B","06.16.2009","6:30:00","10.39028","41.45000","80","22.1","","","",""
"Urania2009","17","B","06.16.2009","6:30:00","10.39028","41.45000","250","35.4","","","",""
"Urania2009","17","B","06.16.2009","6:30:00","10.39028","41.45000","500","35.4","","","",""
"Urania2009","17","B","06.16.2009","6:30:00","10.39028","41.45000","750","53.1","","","",""
"Urania2009","17","B","06.16.2009","6:30:00","10.39028","41.45000","1000","30.9","","","",""
"Urania2009","17","B","06.16.2009","6:30:00","10.39028","41.45000","1056","39.8","","","",""
"Urania2009","18","B","06.15.2009","8:00:00","10.79028","40.01667","0","29.2","","","",""
"Urania2009","18","B","06.15.2009","8:00:00","10.79028","40.01667","25","6.5","","","",""
"Urania2009","18","B","06.15.2009","8:00:00","10.79028","40.01667","45","65","","","",""
"Urania2009","18","B","06.15.2009","8:00:00","10.79028","40.01667","100","3.2","","","",""
"Urania2009","18","B","06.15.2009","8:00:00","10.79028","40.01667","250","9.7","","","",""
"Urania2009","18","B","06.15.2009","8:00:00","10.79028","40.01667","500","16.2","","","",""
"Urania2009","18","B","06.15.2009","8:00:00","10.79028","40.01667","1000","58.5","","","",""
"Urania2009","18","B","06.15.2009","8:00:00","10.79028","40.01667","1500","35.7","","","",""
"Urania2009","18","B","06.15.2009","8:00:00","10.79028","40.01667","2000","22.7","","","",""
"Urania2009","18","B","06.15.2009","8:00:00","10.79028","40.01667","2646","32.5","","","",""
