system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
2_0,0.007778001017868519,0.007426001131534576,0.007138000801205635,0.005820001009851694,0.0022220010869205,0.0017480009701102972,0.0013760010479018092,-5.999000222800532E-6,-2.5998999262810685E-5,-2.3999000404728577E-5,0.12446007132530212,2000-07-15T20:45:05,0.006254999898374081,41.20000076293945,23.21478843688965,"{""type"":""Point"",""coordinates"":[11.7,42.05]}"
