system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
1_1_1_1_2_0,0.01101200096309185,0.00932800117880106,0.00794800091534853,0.006292000878602266,0.002330000977963209,0.001682001049630344,0.001370001002214849,1.2200100172776729E-4,1.0600100358715281E-4,1.1600099969655275E-4,0.07682766020298004,2000-07-13T20:00:06,0.03116000071167946,31.200000762939453,25.90853500366211,"{""type"":""Point"",""coordinates"":[18.6167,36.7833]}"
