system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
2_0,0.010926000773906708,0.0093520013615489,0.00795800145715475,0.006148001179099083,0.0020320010371506214,0.0014320010086521506,0.0011880010133609176,9.600100020179525E-5,9.400099952472374E-5,8.600099681643769E-5,0.0695047676563263,2000-07-15T20:45:05,0.007530000060796738,26.399999618530273,26.886775970458984,"{""type"":""Point"",""coordinates"":[19.0,33.0]}"
