system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
2_0,0.006380001083016396,0.00618200097233057,0.005602001212537289,0.004668001085519791,0.001758001046255231,0.0012240010546520352,9.460009750910103E-4,7.400100002996624E-5,7.400100002996624E-5,6.000099892844446E-5,0.13052161037921906,2000-07-16T20:25:05,34.599998474121094,22.0113525390625,"{""type"":""Point"",""coordinates"":[11.8667,37.2667]}"
