system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
2_0,0.006344000808894634,0.006200001109391451,0.005988000892102718,0.005002000834792852,0.0017960009863600135,0.0014160010032355785,0.001184000982902944,8.40010034153238E-5,8.40010034153238E-5,8.600099681643769E-5,0.1398487389087677,2000-07-16T20:25:05,0.016540000215172768,40.0,23.05772590637207,"{""type"":""Point"",""coordinates"":[6.0833,39.4167]}"
