system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
2_0,0.006650000810623169,0.0063960012048482895,0.005764001049101353,0.0047880010679364204,0.0018040010472759604,0.001260000979527831,9.82000958174467E-4,1.0000100155593827E-4,8.80009974935092E-5,7.000099867582321E-5,0.12583668529987335,2000-07-16T20:25:05,34.400001525878906,22.126102447509766,"{""type"":""Point"",""coordinates"":[11.9,37.2667]}"
