system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
2_0,0.007146000862121582,0.0067720008082687855,0.006080001126974821,0.004998000804334879,0.0019660010002553463,0.0014280009781941772,0.0011900010285899043,1.5200099733192474E-4,1.2200100172776729E-4,7.600100070703775E-5,0.12270542234182358,2000-07-16T20:25:05,-3.5000000934815034E-5,36.79999923706055,23.027603149414062,"{""type"":""Point"",""coordinates"":[10.4167,38.5833]}"
