system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
2_0,0.010754001326858997,0.009516000747680664,0.008168000727891922,0.006534000858664513,0.0024880010168999434,0.0017960009863600135,0.0014540009433403611,1.9000099564436823E-4,1.620010007172823E-4,1.5800099936313927E-4,0.07647387683391571,2000-07-15T20:45:05,32.79999923706055,24.21956443786621,"{""type"":""Point"",""coordinates"":[22.0667,36.1833]}"
