system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
2_0,0.010916001163423061,0.009452001191675663,0.008154001086950302,0.006282000802457333,0.0020840009674429893,0.001496001030318439,0.001252001035027206,9.200099884765223E-5,1.040010029100813E-4,1.0000100155593827E-4,0.06949000805616379,2000-07-15T20:45:05,0.012120000086724758,27.399999618530273,26.747642517089844,"{""type"":""Point"",""coordinates"":[17.5,33.8833]}"
