system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
2_0,0.00870400108397007,0.008210000582039356,0.006968000903725624,0.005622000899165869,0.002026000991463661,0.0014500010292977095,0.001126001006923616,7.200099935289472E-5,7.400100002996624E-5,7.800100138410926E-5,0.09093199670314789,2012-08-24T00:20:08,30.661434173583984,28.1299991607666,"{""type"":""Point"",""coordinates"":[11.75795,37.62168]}"
