system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
1_1_1_1_2_0,0.0031140008941292763,0.0036520010326057673,0.0039200009778141975,0.004038000945001841,0.003258001059293747,0.0027900009881705046,0.0024720008950680494,3.2600099802948534E-4,3.2400101190432906E-4,3.6800099769607186E-4,0.6875870227813721,2012-08-15T00:25:09,143.84530639648438,21.494998931884766,"{""type"":""Point"",""coordinates"":[-7.14958,36.96298]}"
