system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
1_2_0,0.0075440010987222195,0.007274000905454159,0.006398001220077276,0.0053800009191036224,0.0022000009194016457,0.0016680009430274367,0.001386001007631421,1.3600100646726787E-4,1.2200100172776729E-4,1.0000100155593827E-4,0.1205660030245781,2012-08-11T00:45:08,40.099853515625,26.329999923706055,"{""type"":""Point"",""coordinates"":[10.3391,41.68452]}"
