system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
2_0,0.004714000970125198,0.00554600078612566,0.00528600113466382,0.004572000820189714,0.0019000009633600712,0.0013240010011941195,0.0010220010299235582,-1.259989949176088E-4,-9.199899795930833E-5,-1.039990020217374E-4,0.1501300036907196,2012-08-26T00:10:09,41.49991989135742,27.549999237060547,"{""type"":""Point"",""coordinates"":[15.680929999999998,38.46182]}"
