system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
2_0,0.009916000999510288,0.008908000774681568,0.007574000861495733,0.00617600092664361,0.0023940009996294975,0.0018040010472759604,0.00153000105638057,1.2200100172776729E-4,1.5600099868606776E-4,1.3200100511312485E-4,0.08627700060606003,2012-08-14T00:00:09,34.92371368408203,26.969999313354492,"{""type"":""Point"",""coordinates"":[2.6904,40.59962]}"
