system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
1_2_0,0.007920000702142715,0.007806001231074333,0.00719000119715929,0.005850000772625208,0.0025640008971095085,0.0019340009894222021,0.0015040009748190641,1.7600100545678288E-4,1.640010013943538E-4,1.440009946236387E-4,0.11930811405181885,2015-06-06T01:00:09,0.004639999940991402,44.0,25.60999870300293,"{""type"":""Point"",""coordinates"":[12.8437,39.707840000000004]}"
