system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
2_0,0.0022220010869205,0.004042000975459814,0.005186000838875771,0.0049500009045004845,0.0032880010548979044,0.0026980009861290455,0.0021840010304003954,8.600099681643769E-5,8.000100206118077E-5,1.1200099834240973E-4,0.43219903111457825,2015-04-07T00:15:09,126.0,14.264999389648438,"{""type"":""Point"",""coordinates"":[12.18333,41.6]}"
