system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
1_2_0,0.0041800010949373245,0.008168000727891922,0.010862001217901707,0.01190000120550394,0.013724001124501228,0.013594000600278378,0.012468000873923302,0.003140001092106104,0.002536000916734338,0.0024960010778158903,2.556122064590454,2015-03-06T00:10:09,349.3999938964844,13.97499942779541,"{""type"":""Point"",""coordinates"":[11.65,42.06667]}"
