system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
1_1_1_1_1_1_1_2_0,0.00566400121897459,0.006394001189619303,0.006234000902622938,0.005054001230746508,0.0019240010296925902,0.0013880010228604078,0.0010780009906738997,-9.399899863637984E-5,-5.199899896979332E-5,-3.399900015210733E-5,0.13319428265094757,2015-09-02T00:20:10,37.599998474121094,28.34000015258789,"{""type"":""Point"",""coordinates"":[15.254489999999999,38.30695]}"
