system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
2_0,0.004424001090228558,0.004840000998228788,0.004166000988334417,0.003646000986918807,0.0014300009934231639,0.0010120009537786245,8.260009926743805E-4,-2.899990067817271E-4,-6.79989971104078E-5,-2.5998999262810685E-5,0.13760100305080414,2011-11-04T00:25:07,0.04481400176882744,36.637420654296875,20.32499885559082,"{""type"":""Point"",""coordinates"":[15.11,38.48]}"
