system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
2_0,0.006960000842809677,0.006592000834643841,0.005614000838249922,0.004844001028686762,0.002204000949859619,0.0016380009474232793,0.0014000009978190064,6.200100324349478E-5,1.640010013943538E-4,1.800010068109259E-4,0.13736699521541595,2011-11-04T00:25:07,0.0511230006814003,43.428466796875,20.65999984741211,"{""type"":""Point"",""coordinates"":[14.18,38.55]}"
