system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
2_0,0.007048001047223806,0.006824001204222441,0.005828001070767641,0.004996000789105892,0.0023200009018182755,0.0017060009995475411,0.0014000009978190064,1.0600100358715281E-4,1.7600100545678288E-4,1.6600100207142532E-4,0.13342200219631195,2011-11-03T00:15:08,0.015429999679327011,43.74983596801758,20.34000015258789,"{""type"":""Point"",""coordinates"":[14.18,38.55]}"
