system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
2_0,0.006014001090079546,0.00604400085285306,0.006040000822395086,0.005128000862896442,0.0022840010933578014,0.001556001021526754,0.0013600010424852371,-3.0399899696931243E-4,-1.1199899745406583E-4,-1.1399899813113734E-4,0.15408000349998474,2005-06-26T00:55:06,45.68326950073242,24.459999084472656,"{""type"":""Point"",""coordinates"":[15.29403,43.47143]}"
