system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
1_1_1_1_1_2_0,0.006410000845789909,0.006134001072496176,0.006058000959455967,0.005128000862896442,0.0023600009735673666,0.0017420010408386588,0.0014480010140687227,2.6001000151154585E-5,6.600099732168019E-5,5.400100053520873E-5,0.15985099971294403,2005-06-23T00:35:06,0.0010290000354871154,49.999881744384766,24.274999618530273,"{""type"":""Point"",""coordinates"":[13.944410000000001,44.3868]}"
