system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
1_2_0,0.007656001020222902,0.007294001057744026,0.0069880010560154915,0.005786001216620207,0.002340001054108143,0.0016460010083392262,0.0013980009825900197,-3.2799900509417057E-4,-3.0399899696931243E-4,-3.159990010317415E-4,0.13206499814987183,2005-06-28T00:45:05,41.05706024169922,24.684999465942383,"{""type"":""Point"",""coordinates"":[18.383570000000002,42.21642]}"
