system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
2_0,0.005012000910937786,0.00514200096949935,0.005376000888645649,0.004784001037478447,0.0026320009492337704,0.0020320010371506214,0.0017120010452345014,7.200099935289472E-5,1.4000099326949567E-4,9.000099817058071E-5,0.25929200649261475,2005-06-23T00:35:06,0.0,73.59040069580078,24.744998931884766,"{""type"":""Point"",""coordinates"":[13.59027,43.81315]}"
