system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,poc,sst,.geo
1_1_2_0,0.0025040009059011936,0.003012001048773527,0.003952001221477985,0.003922000993043184,0.004162000957876444,0.003846001112833619,0.0035240009892731905,8.920009713619947E-4,7.88000994361937E-4,8.100009872578084E-4,1.7893439531326294,2005-06-23T00:35:06,260.2599182128906,26.024999618530273,"{""type"":""Point"",""coordinates"":[12.75205,44.91762]}"
