system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,.geo
1_1_1_1_1_1_1_1_2_0,0.004340000916272402,0.004866001196205616,0.004964001011103392,0.004286000970751047,0.0017560010310262442,0.0013060009805485606,0.0010640010004863143,-4.599900057655759E-5,2.6001000151154585E-5,3.8000998756615445E-5,0.1523749977350235,2004-03-23T00:10:06,0.02443699911236763,47.499874114990234,"{""type"":""Point"",""coordinates"":[17.91633,35.74974]}"
