system:index,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678,chlor_a,date,nflh,poc,sst,.geo
2_0,0.004226000979542732,0.00449800118803978,0.004706000909209251,0.004034000914543867,0.001926001044921577,0.0015240010106936097,0.0013180009555071592,1.3800100714433938E-4,1.2200100172776729E-4,1.2200100172776729E-4,0.195715993642807,2004-03-30T00:15:06,0.019849000498652458,60.023468017578125,15.859999656677246,"{""type"":""Point"",""coordinates"":[5.35002,37.86636]}"
